,time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed
0,0.0,avProbe_0,8441.878338368579,93.75733749147257,0.0,195.22,avProbe_2,,,,,0.0,0,803,0,0.0,5.0,,0.0
1,1.0,avProbe_0,8440.08417090259,95.63762296952491,2.598990946358904,195.2210090536411,avProbe_2,,,,,2.598990946358904,0,803,0,2.5989909463589034,7.598990946358902,,0.0010090536410967132
2,2.0,avProbe_0,8436.49775967578,99.396177884782,5.195195256341751,187.42581379729938,avProbe_4,,,,,2.596204309982849,0,803,0,7.794186202700653,12.794186202700656,,-5.195195256341751
3,3.0,avProbe_0,8431.130933608372,105.02060554221077,7.774264456506531,27.770605319709396,0_4,,,,,2.5790692001647786,0,803,0,15.568450659207187,20.568450659207187,0_2,21.172198378101484
4,4.0,avProbe_0,8424.010639403557,112.48266582730156,10.314299263866998,66.86997840222466,avProbe,,,,,2.540034807360467,0,803,0,25.882749923074183,30.882749923074183,0_2,17.139286522880617
5,5.0,avProbe_0,8415.180238282603,121.73691622913807,12.791521973899707,78.95586162540188,avProbe,,,,,2.477222710032711,0,803,0,38.67427189697389,43.674271896973885,0_2,12.085883223177214
6,6.0,avProbe_0,8404.70885032976,132.71091897748656,15.168618872607784,86.75932742154465,avProbe,,,,,2.377096898708073,0,803,0,53.84289076958167,58.84289076958167,0_2,7.803465796142776
7,7.0,avProbe_0,8392.696182673928,145.30018111386931,17.401282249804467,90.96226839357702,avProbe,,,,,2.232663377196685,0,803,0,71.24417301938614,76.24417301938614,0_2,4.20294097203238
8,8.0,avProbe_0,8380.495312039358,158.0866797594151,17.673908884211627,94.05585386041085,avProbe,,,,,0.2726266344071604,0,803,0,88.91808190359778,93.91808190359778,0_2,3.093585466833815
9,9.0,avProbe_0,8366.86952451198,172.36648969934691,19.738011691741164,142.26093786499666,avProbe_4,,,,,2.0641028075295367,0,803,0,108.65609359533892,113.65609359533892,0_2,-4.2382148229961984
10,10.0,avProbe_0,8351.969472023411,187.981727879468,21.583883473593655,138.5345635829526,avProbe_4,,,,,1.845871781852491,0,803,0,130.23997706893257,135.23997706893257,0_2,-3.726374282044091
11,11.0,avProbe_0,8335.960998867007,204.75858966764676,23.189516913652863,135.40273785241902,avProbe_4,,,,,1.6056334400592078,0,803,0,153.42949398258543,158.42949398258543,0_2,-3.13182573053356
12,12.0,avProbe_0,8319.052089921863,222.4791071454853,24.49386809996653,132.95741914933708,avProbe_4,,,,,1.3043511863136636,0,803,0,177.92336208255196,182.923362082552,0_2,-2.445318703081941
13,13.0,avProbe_0,8301.538407880756,240.97935532469918,25.528531145141073,131.2165205235116,avProbe_4,,,,,1.034663045174543,0,803.178,0,203.45189322769303,2.9818932276930354,0_2,-1.7408986258254693
14,14.0,avProbe_0,8283.92370071571,260.60852224197845,26.373460456956835,130.082609025806,avProbe_4,,,,,0.8449293118157648,0,803.178,0,229.82535368464988,29.355353684649874,0_2,-1.1339114977056042
15,15.0,avProbe_0,8265.854394497808,280.7442772396231,27.054104763553546,129.42212355074443,avProbe_4,,,,,0.6806443065967116,0,803.178,0,256.87945844820337,56.409458448203424,0_2,-0.6604854750615843
16,16.0,avProbe_0,8247.423175878841,301.2833338001809,27.595974821847072,129.09871490279585,avProbe_4,,,,,0.5418700582935259,0,803.178,0,284.47543327005053,84.00543327005049,0_2,-0.3234086479485754
17,17.0,avProbe_0,8228.70842524139,322.1383477743399,28.02049056359032,128.99698334588075,avProbe_4,,,,,0.4245157417432459,0,803.178,0,312.4959238336408,112.0259238336408,0_2,-0.10173155691512292
18,18.0,avProbe_0,8209.774980394814,343.2370663468492,28.347928483643585,129.0301476732937,avProbe_4,,,,,0.3274379200532671,0,803.178,0,340.8438523172844,140.37385231728442,0_2,0.033164327412961825
19,19.0,avProbe_0,8190.67497206966,364.5213969929962,28.597314140459705,129.13834370466557,avProbe_4,,,,,0.2493856568161199,0,803.178,0,369.44116645774415,168.9711664577441,0_2,0.10819603137188594
20,20.0,avProbe_0,8171.449209361582,385.94586359200457,28.785598749121927,129.28304068769364,avProbe_4,,,,,0.1882846086622294,0,803.178,0,398.22676520686605,197.756765206866,0_2,0.14469698302807998
21,21.0,avProbe_0,8152.1289430908055,407.475641405618,28.92709335079139,129.44094053252508,avProbe_4,,,,,0.1414946016694607,0,803.178,0,427.1538585576574,226.6838585576574,0_2,0.1578998448314053
22,22.0,avProbe_0,8132.737709312849,429.0845027391062,29.033348806919474,129.59886777552828,avProbe_4,,,,,0.1062554561280784,0,803.178,0,456.18720736457686,255.71720736457686,0_2,0.15792724300317573
23,23.0,avProbe_0,8113.293030278731,450.7529214552008,29.113369231714355,129.75001795638244,avProbe_4,,,,,0.0800204247948777,0,803.178,0,485.3005765962912,284.8305765962912,0_2,0.15115018085420573
24,24.0,avProbe_0,8094.9287844137025,473.3482581499028,29.17399376329536,129.89141481484563,avProbe_4,,,,,0.06062453158100922,0,:122_0,0,514.4745703595867,18.254570359586577,0_2,0.1413968584631604
25,25.0,avProbe_0,8077.206950163784,496.50778122295526,29.22032072218352,130.02227726711686,avProbe_4,,,,,0.04632695888815519,0,:122_0,0,543.6948910817702,47.4748910817701,0_2,0.13086245227124493
