,time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed
0,0.0,avProbe_0,8441.878338368579,93.75733749147257,0.0,195.22,avProbe_2,,,,,0.0,0,803,0,0.0,5.0,,0.0
1,1.0,avProbe_0,8440.08417090259,95.63762296952491,2.598990946358904,195.2210090536411,avProbe_2,,,,,2.598990946358904,0,803,0,2.5989909463589034,7.598990946358902,,0.0010090536410967132
2,2.0,avProbe_0,8436.49775967578,99.396177884782,5.195195256341751,74.51404708575603,avProbe,,,,,2.596204309982849,0,803,0,7.794186202700653,12.794186202700656,,19.40838979596964
3,3.0,avProbe_0,8431.124436649958,105.02741434729157,7.783675805457048,91.15063450003962,avProbe,,,,,2.588480549115296,0,803,0,15.577862008157703,20.577862008157698,,16.636587414283568
4,4.0,avProbe_0,8423.997788875271,112.49613316643209,10.323502903374562,90.05915258819866,0_4,,,,,2.539827097917514,0,803,0,25.901364911532262,30.901364911532262,,13.603412588089117
5,5.0,avProbe_0,8415.161285663991,121.7567785520377,12.800361325749137,98.93647095879786,0_4,,,,,2.476858422374576,0,803,0,38.7017262372814,43.7017262372814,,8.877318370599193
6,6.0,avProbe_0,8404.684187484576,132.7367656113863,15.176890579373106,103.65382646124891,0_4,,,,,2.376529253623969,0,803,0,53.878616816654514,58.878616816654514,,4.717355502451042
7,7.0,avProbe_0,8392.666359363793,145.33143590920955,17.408757584153626,104.93406312444715,0_4,,,,,2.231867004780515,0,803,0,71.28737440080812,76.28737440080812,,1.280236663198238
8,8.0,avProbe_0,8379.238122361188,159.40421312228702,19.451844410774928,103.61452580419892,0_4,,,,,2.0430868266213094,0,803,0,90.73921881158309,95.73921881158309,,-1.3195373202482052
9,9.0,avProbe_0,8364.553764955785,174.79340309885484,21.271432390322932,100.55390740239253,0_4,,,,,1.8195879795479968,0,803,0,112.010651201906,117.010651201906,,-3.0606184018064155
10,10.0,avProbe_0,8348.822000040247,191.28027496311512,22.78868353191555,133.9752059180636,avProbe_4,,,,,1.5172511415926238,0,803,0,134.79933473382155,139.79933473382155,,-4.931174340365988
11,11.0,avProbe_0,8332.157166534085,208.74500165655587,24.14030586669292,129.89259123449,avProbe_4,,,,,1.3516223347773677,0,803,0,158.93964060051448,163.93964060051448,,-4.082614683573617
12,12.0,avProbe_0,8314.714690912999,227.0246964081808,25.266780877810106,126.67435975356446,avProbe_4,,,,,1.1264750111171864,0,803,0,184.2064214783246,189.2064214783246,,-3.2182314809255215
13,13.0,avProbe_0,8297.562984344086,245.40941773998847,25.19763856438664,125.26427286120935,avProbe_4,,,,,-0.06914231342346966,0,803.178,0,209.4040600427112,8.934060042711225,0_23,-1.4100868923550998
14,14.0,avProbe_0,8280.055465125117,264.91913844306805,26.21297427737501,124.29020800496019,avProbe_4,,,,,1.0153357129883744,0,803.178,0,235.61703432008625,35.147034320086235,0_23,-0.97406485624915
15,15.0,avProbe_0,8262.0068852486,285.03179678569506,27.02307243699773,123.6592671132325,avProbe_4,,,,,0.8100981596227149,0,803.178,0,262.640106757084,62.17010675708396,0_28,-0.6309408917277004
16,16.0,avProbe_0,8244.089476387822,304.99828308364664,26.826677824001287,124.1026814379762,avProbe_4,,,,,-0.196394612996432,0,803.178,0,289.4667845810852,88.99678458108524,0_28,0.4434143247436957
17,17.0,avProbe_0,8225.689875798227,325.5021057018895,27.548635014289175,124.46933113207771,avProbe_4,,,,,0.7219571902878741,0,803.178,0,317.0154195953744,116.54541959537443,0_28,0.3666496941015076
18,18.0,avProbe_0,8206.927134527605,346.41059863202383,28.09234410361277,124.75367314182863,avProbe_4,,,,,0.5437090893236061,0,803.178,0,345.1077636989873,144.6377636989872,0_28,0.2843420097509437
19,19.0,avProbe_0,8188.2201572683825,367.2569502459552,28.008851943577074,125.4451011068298,avProbe_4,,,,,-0.08349216003569992,0,803.178,0,373.11661564256434,172.64661564256429,0_28,0.6914279650011927
20,20.0,avProbe_0,8169.219921838715,388.43009773129216,28.447930078086547,125.92153270590141,avProbe_4,,,,,0.4390781345094688,0,803.178,0,401.5645457206508,201.0945457206508,0_28,0.4764315990716064
21,21.0,avProbe_0,8150.008777482971,409.83827418847,28.763711553744997,126.236289542991,avProbe_4,,,,,0.3157814756584543,0,803.178,0,430.3282572743958,229.85825727439584,0_28,0.3147568370896039
22,22.0,avProbe_0,8130.8005235085075,431.2432297135,28.75938395660369,126.66116427367615,avProbe_4,,,,,-0.004327597141308814,0,803.178,0,459.0876412309996,258.61764123099954,0_28,0.42487473068514703
23,23.0,avProbe_0,8111.438596347331,452.81943285589784,28.989469740887518,126.9287852016728,avProbe_4,,,,,0.2300857842838333,0,803.178,0,488.07711097188695,287.60711097188704,0_28,0.2676209279966457
24,24.0,avProbe_0,8093.259401997968,475.52986644336374,29.149989905017296,127.0864108990153,avProbe_4,,,,,0.16052016412977466,0,:122_0,0,517.2271008769044,21.00710087690436,0_28,0.15762569734256004
25,25.0,avProbe_0,8075.596181206748,498.61279136466936,29.12367699797079,127.30584705775944,avProbe_4,,,,,-0.02631290704650624,0,:122_0,0,546.3507778748751,50.13077787487514,0_28,0.21943615874411293
