,time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed
0,0.0,avProbe_0,8441.878338368579,93.75733749147257,0.0,195.22,avProbe_2,,,,,0.0,0,803,0,0.0,5.0,,0.0
1,1.0,avProbe_0,8440.08417090259,95.63762296952491,2.598990946358904,195.2210090536411,avProbe_2,,,,,2.598990946358904,0,803,0,2.5989909463589034,7.598990946358902,,0.0010090536410967132
2,2.0,avProbe_0,8436.49775967578,99.396177884782,5.195195256341751,104.774106019951,0_2,,,,,2.596204309982849,0,803,0,7.794186202700653,12.794186202700656,,18.746589373216306
3,3.0,avProbe_0,8431.124436649958,105.02741434729157,7.783675805457048,49.5694170040688,0_4,,,,,2.588480549115296,0,803,0,15.577862008157703,20.577862008157698,,19.227977186157613
4,4.0,avProbe_0,8423.997788875271,112.49613316643209,10.323502903374562,64.19664057801495,0_4,,,,,2.539827097917514,0,803,0,25.901364911532262,30.901364911532262,,14.627223573946154
5,5.0,avProbe_0,8415.161285663991,121.7567785520377,12.800361325749137,117.45185662953743,avProbe,,,,,2.476858422374576,0,803,0,38.7017262372814,43.7017262372814,,4.613136395070045
6,6.0,avProbe_0,8404.684187484576,132.7367656113863,15.176890579373106,118.23539563268984,avProbe,,,,,2.376529253623969,0,803,0,53.878616816654514,58.878616816654514,,0.7835390031523595
7,7.0,avProbe_0,8392.666359363793,145.33143590920955,17.408757584153626,116.0963786549617,avProbe,,,,,2.231867004780515,0,803,0,71.28737440080812,76.28737440080812,,-2.1390169777281365
8,8.0,avProbe_0,8379.238122361188,159.40421312228702,19.451844410774928,111.9475208004242,avProbe,,,,,2.0430868266213094,0,803,0,90.73921881158309,95.73921881158309,,-4.148857854537493
9,9.0,avProbe_0,8364.584975384496,174.7606946048134,21.226221659891348,106.66907161855671,avProbe,,,,,1.7743772491164158,0,803,0,111.96544047147442,116.96544047147442,,-5.2784491818674875
10,10.0,avProbe_0,8348.943353040817,191.15309715557186,22.65810501425632,101.0531311056116,avProbe,,,,,1.4318833543649738,0,803,0,134.62354548573074,139.62354548573074,,-5.615940512945117
11,11.0,avProbe_0,8332.532634205894,208.35151196054767,23.772201025642524,89.82309458128029,avProbe,,,,,1.1140960113862022,0,803,0,158.39574651137326,163.39574651137326,,-11.23003652433132
12,12.0,avProbe_0,8316.098939922394,225.57400500968416,23.80548274765129,81.41382330247791,avProbe,,,,,0.033281722008769776,0,803,0,182.20122925902456,187.20122925902456,,-8.409271278802384
13,13.0,avProbe_0,8299.696242896085,243.03219467277918,24.00882877511341,128.4583557170667,avProbe_4,,,,,0.20334602746211414,0,803.178,0,206.210058034138,5.740058034137974,0_23,-0.22119625579780688
14,14.0,avProbe_0,8282.793810194831,261.8676297266944,25.307013979626603,128.39089069669132,avProbe_4,,,,,1.2981852045131888,0,803.178,0,231.51707201376456,31.047072013764573,0_26,-0.06746502037536573
15,15.0,avProbe_0,8265.190004617416,281.48464832488486,26.357138153801827,128.42737183138144,avProbe_4,,,,,1.0501241741752343,0,803.178,0,257.8742101675664,57.4042101675664,0_26,0.036481134690131256
16,16.0,avProbe_0,8248.30869232192,300.29654759327343,25.27539164376657,130.42454636151336,avProbe_4,,,,,-1.0817465100352592,0,803.178,0,283.14960181133296,82.67960181133297,0_26,1.9971745301319253
17,17.0,avProbe_0,8230.680836950822,319.94036637667705,26.39314648914969,131.9501588790389,avProbe_4,,,,,1.117754845383118,0,803.178,0,309.5427483004827,109.07274830048266,0_26,1.5256125175255058
18,18.0,avProbe_0,8213.397980202999,339.1997316747623,25.876600431168036,134.45465125892738,avProbe_4,,,,,-0.5165460579816568,0,803.178,0,335.4193487316507,134.9493487316507,0_26,2.5044923798885144
19,19.0,avProbe_0,8195.44253124979,359.208608420475,26.883633007198448,136.2765284235605,avProbe_4,,,,,1.0070325760304222,0,803.178,0,362.30298173884916,161.83298173884916,0_26,1.821877164633136
20,20.0,avProbe_0,8177.600780364026,379.0907843176765,26.713399607474752,138.4934245482358,avProbe_4,,,,,-0.17023339972370266,0,803.178,0,389.01638134632384,188.5463813463239,0_26,2.2168961246752623
21,21.0,avProbe_0,8159.213094480567,399.58132963568937,27.53079582864945,140.04762191520913,avProbe_4,,,,,0.8173962211747003,0,803.178,0,416.5471771749732,216.0771771749733,0_26,1.5541973669733482
22,22.0,avProbe_0,8140.968333176513,419.91260517990247,27.316803299114323,141.92209466601747,avProbe_4,,,,,-0.2139925295351297,0,803.178,0,443.86398047408767,243.39398047408767,0_26,1.8744727508083263
23,23.0,avProbe_0,8122.276679000573,440.74188132634987,27.985909596183067,143.20070448240298,avProbe_4,,,,,0.6691062970687405,0,803.178,0,471.8498900702707,271.3798900702708,0_26,1.2786098163854938
24,24.0,avProbe_0,8103.993638764018,461.501984196573,27.678261782023096,144.8378333221384,avProbe_4,,,,,-0.3076478141599672,0,:122_0,0,499.5281518522938,3.3081518522938036,0_26,1.6371288397354251
25,25.0,avProbe_0,8086.85734343819,483.89630418559983,28.254865627866334,145.93415086872682,avProbe_4,,,,,0.5766038458432412,0,:122_0,0,527.7830174801602,31.56301748016014,0_26,1.0963175465884234
