,time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed
0,0.0,avProbe_0,8441.878338368579,93.75733749147257,0.0,195.22,avProbe_2,,,,,0.0,0,803,0,0.0,5.0,,0.0
1,1.0,avProbe_0,8440.08417090259,95.63762296952491,2.598990946358904,195.2210090536411,avProbe_2,,,,,2.598990946358904,0,803,0,2.5989909463589034,7.598990946358902,,0.0010090536410967132
2,2.0,avProbe_0,8436.49775967578,99.396177884782,5.195195256341751,21.87598940516502,0_2,,,,,2.596204309982849,0,803,0,7.794186202700653,12.794186202700656,,30.43590779267504
3,3.0,avProbe_0,8431.143367486742,105.00757485172213,7.756253017818049,45.55259680467656,0_2,,,,,2.5610577614762966,0,803,0,15.550439220518706,20.550439220518705,,23.676607399511546
4,4.0,avProbe_0,8424.035233823715,112.456890902752,10.296683774448386,62.97782731579308,avProbe,,,,,2.540430756630337,0,803,0,25.847122994967087,30.847122994967087,,17.945753388087734
5,5.0,avProbe_0,8415.216513533875,121.6988998067735,12.774601382658386,48.69290340938433,0_4,,,,,2.477917608210003,0,803,0,38.621724377625476,43.621724377625476,,11.586203436543704
6,6.0,avProbe_0,8404.756058467578,132.66144490237076,15.152781737175644,57.237421935093785,0_4,,,,,2.378180354517257,0,803,0,53.77450611480113,58.77450611480113,,8.544518525709448
7,7.0,avProbe_0,8392.753273784056,145.24034969493246,17.386965996696393,87.91954900721498,avProbe,,,,,2.234184259520747,0,803,0,71.16147211149752,76.16147211149752,,4.473068995875604
8,8.0,avProbe_0,8379.338051717861,159.29948726935214,19.43299126437937,89.53990066016462,avProbe,,,,,2.0460252676829818,0,803,0,90.5944633758769,95.5944633758769,,1.6203516529496331
9,9.0,avProbe_0,8364.664382750663,174.67747577475154,21.25594935729824,89.03802076489966,avProbe,,,,,1.822958092918864,0,803,0,111.85041273317512,116.85041273317512,,-0.5018798952649774
10,10.0,avProbe_0,8348.886294812008,191.21289411492359,22.855786029299512,87.1032737837575,avProbe,,,,,1.5998366720012742,0,803,0,134.70619876247466,139.70619876247466,,-1.9347469811421438
11,11.0,avProbe_0,8332.255979859649,208.64144540296425,24.090303060090946,84.4855065285625,avProbe,,,,,1.2345170307914302,0,803,0,158.7965018225656,163.7965018225656,,-2.617767255194994
12,12.0,avProbe_0,8314.992465215486,226.7335892528888,25.00754200095315,81.77342690439392,avProbe,,,,,0.9172389408622053,0,803,0,183.80404382351875,188.80404382351875,,-2.712079624168581
13,13.0,avProbe_0,8297.503179373009,245.47606214961598,25.689558669434685,79.3523495843725,avProbe,,,,,0.6820166684815376,0,803.178,0,209.49360249295344,9.023602492953444,0_23,-2.4210773200213964
14,14.0,avProbe_0,8279.992743535331,264.9890330228464,26.2173411582678,77.41556304480349,avProbe,,,,,0.5277824888331146,0,803.178,0,235.71094365122124,35.240943651221244,0_23,-1.93678653956902
15,15.0,avProbe_0,8262.193654985955,284.82366761753485,26.649523811462398,76.00607299821118,avProbe,,,,,0.432182653194598,0,803.178,0,262.36046746268363,61.89046746268365,0_26,-1.409490046592328
16,16.0,avProbe_0,8244.148015186262,304.9330496491689,27.018670433653305,75.08043664802103,avProbe,,,,,0.36914662219091104,0,803.178,0,289.37913789633694,88.90913789633696,0_26,-0.925636350190132
17,17.0,avProbe_0,8225.888070542116,325.2812449363118,27.339536417283874,74.55286019082672,avProbe,,,,,0.3208659836305649,0,803.178,0,316.7186743136208,116.24867431362081,0_26,-0.5275764571943355
18,18.0,avProbe_0,8207.442568560069,345.83621833927936,27.617360457603308,74.32716092217919,avProbe,,,,,0.27782404031943386,0,803.178,0,344.33603477122415,143.86603477122412,0_26,-0.22569926864755274
19,19.0,avProbe_0,8188.8389529231545,366.5673876502575,27.854094692539505,74.31616386707829,avProbe,,,,,0.2367342349361969,0,803.178,0,372.19012946376364,171.7201294637636,0_26,-0.01099705510091198
20,20.0,avProbe_0,8170.103303211136,387.4456907667922,28.05178151333428,74.45021198816319,avProbe,,,,,0.19768682079477173,0,803.178,0,400.2419109770978,199.7719109770979,0_26,0.1340481210848452
21,21.0,avProbe_0,8151.259680057072,408.44431542468203,28.213443769629784,74.67860711216807,avProbe,,,,,0.16166225629550726,0,803.178,0,428.45535474672766,227.98535474672767,0_26,0.2283951240049049
22,22.0,avProbe_0,8132.32929695362,429.53962210585235,28.343344316537102,74.96688694073896,avProbe,,,,,0.12990054690731512,0,803.178,0,456.7986990632648,256.3286990632648,0_26,0.28827982857089296
23,23.0,avProbe_0,8113.329891880899,450.7118442726512,28.44668683368502,75.29257985239126,avProbe,,,,,0.10334251714792232,0,803.178,0,485.24538589694976,284.7753858969498,0_26,0.3256929116523182
24,24.0,avProbe_0,8095.353750819964,472.7928969411085,28.5284864134394,75.64167937186278,avProbe,,,,,0.08179957975437446,0,:122_0,0,513.7738723103892,17.55387231038918,0_26,0.34909951947150475
25,25.0,avProbe_0,8078.012226698112,495.4554172174066,28.593253356626228,76.00577129490136,avProbe,,,,,0.0647669431868323,0,:122_0,0,542.3671256670153,46.14712566701541,0_26,0.3640919230386004
26,26.0,avProbe_0,8060.639421321448,518.1588169496514,28.644830878751254,76.37994218881514,avProbe,,,,,0.05157752212502942,0,:122_0,0,571.0119565457668,74.79195654576667,0_26,0.3741708939137567
